sigma,N,alpha,functional_form,sigma_query_mult,mu_push_mean,mu_push_sd,mu_push_p25,mu_push_p975,mu_pull_mean,mu_pull_sd,mu_pull_p25,mu_pull_p975,mu_alpha_mean,cohens_d,ratio_push_pull,n_trials
1.0,100,0.4,l1,0.3,9.024844654490657,0.24049324293246332,8.5623305432225,9.499201002577552,1.9156968539663037,0.051464983838094,1.8169170243627442,2.0170419751125745,6.1811855342809165,40.879576225125696,4.710998316777212,10000
1.0,100,0.4,log_quadratic,0.01,2.7211055098776633,0.048328155014085966,2.6254410677747844,2.8163740319987594,0.0007989788669329264,3.985999778615602e-05,0.0007232876700422155,0.0008780894350643007,1.632982897473371,79.60355780884102,3405.7290154910916,10000
1.0,100,0.4,log_quadratic,0.1,2.721232473258415,0.04876387472432748,2.6255621475234134,2.816720615542331,0.07627046641267853,0.003616653446226286,0.06931005205982729,0.08362547700552907,1.6632476705201202,76.49711243029459,35.678718136251774,10000
1.0,100,0.4,log_quadratic,0.3,2.721184716968244,0.049231885283167666,2.624784749647486,2.8177883099597354,0.5220586372130807,0.01987825012989888,0.48397049588880564,0.562090105684228,1.8415342850661787,58.57650999587598,5.2124120223253385,10000
1.0,100,0.6,quadratic,0.01,16.008634369535528,0.7984297430587652,14.43968981993754,17.578193564470073,0.0008000961696132963,3.9997749700210566e-05,0.0007232947107590582,0.0008812805726718096,6.40393380551598,28.353773769099657,20008.387713283075,10000
1.0,100,0.6,quadratic,0.1,15.992063840501933,0.7947236819982645,14.47326508288738,17.622672844558803,0.0799642517443513,0.003971044347589145,0.07246105495164137,0.08797518668232042,6.444804087247385,28.315283204353854,199.9901642502597,10000
1.0,100,0.6,quadratic,0.3,15.99620962721534,0.7978719079579002,14.460488711253884,17.586834603943235,0.7203333356345615,0.03601120570472143,0.6525058352750538,0.7924984174586936,6.830683852266873,27.048678931591983,22.20667687567706,10000
1.0,100,0.6,l1,0.01,9.026988383466433,0.23944702128084205,8.564981483827559,9.493938132585631,0.06383516368392371,0.001720829491855896,0.0604873285201255,0.06723884560625312,3.649096451596928,52.93649278761767,141.41090681874127,10000
1.0,100,0.6,l1,0.1,9.026234699663505,0.24246592539696063,8.564054286127451,9.507829103096027,0.6383774735426062,0.01728795034721326,0.6048091056671069,0.6724272748259181,3.9935203639909655,48.79936646202614,14.139337733164986,10000
1.0,100,0.6,l1,0.3,9.024704130376637,0.2418421453236847,8.554582041216728,9.500293986491057,1.9151496810764337,0.05024265353586072,1.8182766364226655,2.015919916269557,4.758971460796515,40.705204278639776,4.712270909970958,10000
1.0,100,0.6,log_quadratic,0.01,2.721648900724777,0.04899237017777675,2.6234948469485753,2.814949823674104,0.0007997176267792249,3.9852467917231834e-05,0.000723822356512602,0.0008783303531908261,1.0891393908659783,78.53999569533318,3403.2623635994114,10000
1.0,100,0.6,log_quadratic,0.1,2.7208813436932346,0.048980861456615114,2.622971606256615,2.8153617257068464,0.07626866259944463,0.0035857772905570845,0.06937929174974845,0.08344717511109027,1.1341137350369608,76.15352131233745,35.67495811461951,10000
1.0,100,0.6,log_quadratic,0.3,2.720675044065247,0.048403084920502354,2.6252787824707298,2.8150072831984954,0.5218421964146815,0.020137684435571394,0.4829727473537767,0.5615748822341815,1.401375335474908,59.31553227943048,5.21359725748062,10000
1.0,100,0.8,quadratic,0.01,16.00498904090821,0.8073425083055681,14.460619490361088,17.625688318033458,0.0007998428772619409,3.969764025549999e-05,0.0007244604224236296,0.0008790858753682618,3.201637682483451,28.034373464097246,20010.166366295878,10000
1.0,100,0.8,quadratic,0.1,15.989553470873771,0.7938803013454505,14.473160394018919,17.594731572226205,0.08004643085792042,0.003992169949124395,0.07229793243711602,0.08824622576525476,3.2619478388610896,28.340741186360447,199.75348431530523,10000
1.0,100,0.8,quadratic,0.3,16.003770496681465,0.8035680066695567,14.457323659351571,17.60341748870377,0.7202311248489852,0.03605413314952672,0.6515138586191989,0.7924703941354516,3.77693899921548,26.870738428616328,22.22032614882766,10000
1.0,100,0.8,l1,0.01,9.030564945494598,0.2408701207748978,8.557802767484665,9.501329279926352,0.06380399375014392,0.0017054538814345052,0.0605901012602189,0.06715166303925907,1.857156184099034,52.644956794719356,141.53604523344166,10000
1.0,100,0.8,l1,0.1,9.029978257946434,0.24163876534768197,8.559680680332425,9.502027224001816,0.6382858546908038,0.017045998121657073,0.6052591036242304,0.6716194732563977,2.31662433534193,48.99141955576975,14.147232296602757,10000
1.0,100,0.8,l1,0.3,9.026930860657977,0.24174838347531388,8.55819749111206,9.494949630584262,1.915516669489385,0.050550095157045394,1.8183543556250834,2.01615127046167,3.3377995077231026,40.72064259984929,4.7125305691358275,10000
1.0,100,0.8,log_quadratic,0.01,2.7212500904229886,0.04906294280806012,2.627897196434043,2.816851962516247,0.0007995225846098422,3.967614688626695e-05,0.0007233564292076008,0.0008783865316109194,0.5448896361522855,78.41553340701603,3403.5937730901337,10000
1.0,100,0.8,log_quadratic,0.1,2.7214085583853156,0.048426548618939434,2.62567859119095,2.814998281024113,0.07632568529673599,0.003644915011343133,0.06927000336991904,0.08353458744241886,0.6053422599144518,77.02719331405983,35.65521289203144,10000
1.0,100,0.8,log_quadratic,0.3,2.720350865473182,0.049087760918590045,2.624071117888695,2.8146741973561307,0.5218339109967323,0.01991323297423466,0.48346511289568017,0.5611001403840187,0.961537301892022,58.69346561148914,5.2130588069241375,10000
1.0,100,1.0,quadratic,0.01,15.995790893037245,0.7982945338468493,14.49858936683394,17.61355993914834,0.0008003698760674688,4.008668728960545e-05,0.0007241697098059724,0.0008820404306797051,0.0008003698760674688,28.33582285771199,19985.498419344367,10000
1.0,100,1.0,quadratic,0.1,15.992382424789179,0.7947568419971766,14.442829344859184,17.60721544975362,0.08004333227047612,0.004028913453388437,0.07236779742255939,0.0882110569630918,0.08004333227047612,28.314517621065068,199.79655982773156,10000
1.0,100,1.0,quadratic,0.3,15.992219431130989,0.8071098436618356,14.434574081123527,17.58832401656025,0.7203775042295547,0.03590866525999758,0.6516265768184331,0.792653599697369,0.7203775042295547,26.732795605319836,22.199776280125104,10000
1.0,100,1.0,l1,0.01,9.02764000582951,0.2390110462280316,8.563929828268341,9.495608827301096,0.06381667876241598,0.001705543010331752,0.060512583640731483,0.06716438593663973,0.06381667876241598,53.03703733011449,141.46207826700976,10000
1.0,100,1.0,l1,0.1,9.02569752000687,0.24344377990815394,8.554151853035602,9.512744718498853,0.6383806151328878,0.016917451541751442,0.6051803054278547,0.6717075608381013,0.6383806151328878,48.60637696926882,14.138426678460538,10000
1.0,100,1.0,l1,0.3,9.027641800835859,0.23902951054539226,8.560558443669754,9.50231209275368,1.9152470005003113,0.05086907259961668,1.8155895731964635,2.0163750424987397,1.9152470005003113,41.15862752241767,4.713565299137714,10000
1.0,100,1.0,log_quadratic,0.01,2.721199172321617,0.048275174294166896,2.625232338581831,2.814216065036061,0.0007993832588605382,3.998506932199065e-05,0.0007239014558731319,0.0008790516737680421,0.0007993832588605382,79.69365234511008,3404.1232940010345,10000
1.0,100,1.0,log_quadratic,0.1,2.720596872867773,0.04849163598790924,2.6244350241615177,2.815142827635657,0.07629816692195122,0.0036478807771059634,0.06927726395074081,0.08357394981016497,0.07629816692195122,76.90122879042524,35.6574342821472,10000
1.0,100,1.0,log_quadratic,0.3,2.721013248558858,0.048929908144156875,2.624120947603356,2.815362933696984,0.5218063599913674,0.02002215493513132,0.48318309353986055,0.5621051822529005,0.5218063599913674,58.82858780158383,5.214603456738001,10000
1.0,500,0.0,quadratic,0.01,15.98774082880562,0.3554897811471393,15.306089658579042,16.695279586092035,0.0008001356019940813,1.8053530644588794e-05,0.0007655044733511515,0.0008364144404625877,15.98774082880562,63.59943244238975,19981.289157689404,10000
1.0,500,0.0,quadratic,0.1,15.998850552267575,0.35807476415538486,15.314145537901066,16.714439667014688,0.08001497338990196,0.001775616247598254,0.07655791423348926,0.08352329420575329,15.998850552267575,62.87054728123143,199.9482081223395,10000
1.0,500,0.0,quadratic,0.3,16.000414447910384,0.3577272325925262,15.305196376761058,16.704114068037065,0.7201745375905477,0.0159871246377876,0.6886482653620276,0.7518249495695907,16.000414447910384,60.34758553541195,22.217412047699128,10000
1.0,500,0.0,l1,0.01,9.026879149834524,0.10841938990914243,8.817869730138097,9.241258420277855,0.06383941206982215,0.0007670635444104676,0.06233507981494856,0.06534863322612514,9.026879149834524,116.9102237056199,141.39978513526546,10000
1.0,500,0.0,l1,0.1,9.026756434869347,0.10827913375008603,8.82085741206028,9.240295737049626,0.6383210974135491,0.007554094103928846,0.6234682150118365,0.6534487268775835,9.026756434869347,109.29413583028465,14.141403866244422,10000
1.0,500,0.0,l1,0.3,9.026032123390788,0.10712924543019699,8.81770582204115,9.240783777484078,1.9146822964267889,0.02300245662354064,1.8701914865835259,1.9606386684065147,9.026032123390788,91.78499777607668,4.714114785641104,10000
1.0,500,0.0,log_quadratic,0.01,2.721090447108971,0.02180683422790532,2.67881622420759,2.76379452603749,0.0007997484988402334,1.7735644773063827e-05,0.0007652981403277322,0.0008353410991079976,2.721090447108971,176.41582849712134,3402.4327035999427,10000
1.0,500,0.0,log_quadratic,0.1,2.7213054798565985,0.0217996445365162,2.6783228395892023,2.764320712954228,0.07629630002785269,0.0016372354458797777,0.07312627850594804,0.07951539597143241,2.7213054798565985,171.10841773863643,35.667594350750434,10000
1.0,500,0.0,log_quadratic,0.3,2.721171544653231,0.021725557427336274,2.678101577021451,2.763461432323156,0.5218948507174603,0.008946229935085504,0.5042215903794688,0.5395868234466636,2.721171544653231,132.37671874469058,5.214022596529505,10000
1.0,500,0.2,quadratic,0.01,16.00211837876391,0.35874156242866606,15.309034861348731,16.715967982884003,0.0008001209128076685,1.7821753392955475e-05,0.0007658667030836582,0.0008354289414792197,12.801854727193692,63.07961953161458,19999.62520990933,10000
1.0,500,0.2,quadratic,0.1,16.000889234016825,0.36039512054690376,15.304966524822833,16.726915496113058,0.07996265568092235,0.001795217000340977,0.07651113613824745,0.08351428760396422,12.816703918349647,62.47396170633934,200.1045250155986,10000
1.0,500,0.2,quadratic,0.3,16.00535808314288,0.3585197612905777,15.320288376450263,16.71310182359534,0.7202807104538084,0.016265170332146296,0.6888292843820183,0.7526128914276466,12.948342608605067,60.23141471578044,22.221000577759195,10000
1.0,500,0.2,l1,0.01,9.026444461835728,0.10774205135180534,8.81184443089143,9.237525791065412,0.06383198030368983,0.0007699375359140927,0.06231659115782264,0.06535245344349601,7.23392196552932,117.63953201730847,141.40943801040044,10000
1.0,500,0.2,l1,0.1,9.025275933921646,0.10607195659363115,8.820267409836534,9.23565757633757,0.6382115499724623,0.007669172244366373,0.6232347876536173,0.6532300940872473,7.347863057131808,111.53013033076151,14.141511438191726,10000
1.0,500,0.2,l1,0.3,9.028509979818866,0.10811050072459585,8.820628437314635,9.240616880121845,1.9151242264624646,0.02297565314401904,1.870308160359773,1.9608838415523049,7.605832829147586,91.01879780097485,4.714320802309489,10000
1.0,500,0.2,log_quadratic,0.01,2.7213888081806057,0.021902990590808472,2.679047730323888,2.764608967096094,0.0007994674113838244,1.79261185805066e-05,0.000764699595676995,0.0008345142452006505,2.1772709400267614,175.66062674527697,3404.002176236383,10000
1.0,500,0.2,log_quadratic,0.1,2.7210175672334027,0.021885473364410407,2.6778321204580724,2.763149504283188,0.07630802567256333,0.0016441992982833132,0.07318031593557223,0.07960985391266442,2.1920756589212345,170.4177683702947,35.658340564454534,10000
1.0,500,0.2,log_quadratic,0.3,2.7212961393146196,0.021686461890700188,2.6789693863696162,2.7639447203104384,0.521878592519115,0.008911026327551254,0.504792940772543,0.5394471363345762,2.281412629955519,132.6649665636976,5.214423772737806,10000
1.0,500,0.4,quadratic,0.01,16.002407217711674,0.3580619361240189,15.312019045935765,16.714258809173344,0.0007999839305076526,1.7893031021295267e-05,0.000764959482717017,0.0008350635057800945,9.601764324199207,63.20049035786753,20003.41082796112,10000
1.0,500,0.4,quadratic,0.1,16.00180047799944,0.35451583099433964,15.317014332085206,16.711225778612366,0.07997237116507606,0.0018082904724281647,0.07651643209237295,0.08356198005923947,9.633069235265694,63.51358773752687,200.09160970066904,10000
1.0,500,0.4,quadratic,0.3,16.004223505427788,0.36260365679996487,15.289237902507647,16.725122808354847,0.7202556217549708,0.01608271800397493,0.6884959405044069,0.751480404588408,9.89063635195866,59.55142749753131,22.220199359821706,10000
1.0,500,0.4,l1,0.01,9.027212190656861,0.10776996030740925,8.813684454576057,9.23670012799753,0.06383481221010107,0.0007666480433550449,0.062340933473845436,0.06534494426100866,5.441861239278156,117.61913142728336,141.41519146238542,10000
1.0,500,0.4,l1,0.1,9.026962500342725,0.10752292857028661,8.815909543163146,9.23797714747028,0.6384063087274177,0.0075906459987024645,0.6237965644071939,0.6532307949133305,5.671540023696601,110.05799933649517,14.139839122731782,10000
1.0,500,0.4,l1,0.3,9.02738314369962,0.10897151679155154,8.810219058569592,9.243591040098721,1.914790819109653,0.023174867887833503,1.8696061083683153,1.9610167165054897,6.182346213863633,90.2868239459115,4.714553179180799,10000
1.0,500,0.4,log_quadratic,0.01,2.72106524860219,0.02216154341048878,2.677630782703782,2.764271714405818,0.0007997297464657201,1.8096048855925372e-05,0.0007649832675958,0.0008362363500101869,1.6329590410599002,173.59057698492794,3402.480976389224,10000
1.0,500,0.4,log_quadratic,0.1,2.721334088018017,0.021761134800748202,2.6786970574550772,2.7642686735135524,0.07627438122531045,0.0016179155705709153,0.07320492126507949,0.07950885843767412,1.663310205300934,171.42411162191308,35.67821913860358,10000
1.0,500,0.4,log_quadratic,0.3,2.721087715487532,0.021777514268127632,2.6785051487607974,2.7632516716585096,0.5219058953671735,0.008985890718977265,0.5042508623713283,0.5397393748138966,1.841414987439389,132.01617780409913,5.213751635384729,10000
1.0,500,0.6,quadratic,0.01,16.001349223621418,0.3608157084630807,15.301598885495428,16.726877670575647,0.0007999950720137523,1.7928264525428056e-05,0.0007652609736369206,0.0008352376524352374,6.401019686491776,62.7139926720091,20001.809740330933,10000
1.0,500,0.6,quadratic,0.1,16.00256327357728,0.3552807533761227,15.31167027484463,16.699572444313507,0.07995568181554479,0.0017795624191330095,0.07649178467979781,0.08349113055034585,6.44899871852024,63.379974624228325,200.14291555282693,10000
1.0,500,0.6,quadratic,0.3,15.997456924980506,0.3622338978760985,15.295066366645399,16.715415000927223,0.71969868710838,0.01627266401713871,0.6884775799477135,0.7520253047173237,6.83080198225723,59.5864843191651,22.227992368939024,10000
1.0,500,0.6,l1,0.01,9.024517295623275,0.10819307609025143,8.815183131650825,9.239216789585106,0.06382204871594208,0.0007558590710389761,0.06233355850829518,0.06530719819977934,3.648100147478875,117.12420023454231,141.4012473305177,10000
1.0,500,0.6,l1,0.1,9.027091184036458,0.10746956056184154,8.817799216231547,9.241124075637913,0.6382249785220759,0.007589484698651318,0.6234103865994395,0.6529371152000166,3.9937714607278294,110.11653451953389,14.144058110887952,10000
1.0,500,0.6,l1,0.3,9.028973915801894,0.1069455482807233,8.819670253596499,9.237090246306716,1.91478673611672,0.022986302832848006,1.8688184531046963,1.95891657709562,4.7604616079907895,91.97522520501259,4.71539401516489,10000
1.0,500,0.6,log_quadratic,0.01,2.721442536175079,0.021492109711786455,2.6793703712312014,2.762819860880152,0.0007996921339273098,1.8048545272603122e-05,0.00076432754823095,0.000835641851102379,1.0890568297503882,179.0223809256869,3403.112798934261,10000
1.0,500,0.6,log_quadratic,0.1,2.7210461257193623,0.02183488480336307,2.6785819543716918,2.764377620597398,0.07629827948374059,0.0016216804890507334,0.07315877751236985,0.07948149913098271,1.1341974179779897,170.82595596808162,35.66326978971035,10000
1.0,500,0.6,log_quadratic,0.3,2.721367019408334,0.021833909092893632,2.6783856620768165,2.76431297396855,0.5218128927908459,0.008970199866169105,0.504519856089517,0.5396969548387464,1.4016345434378408,131.78024327943976,5.215216137825705,10000
1.0,500,0.8,quadratic,0.01,15.999820932400931,0.3632596856028634,15.30192553821448,16.720397831330626,0.0007996699530242945,1.7929786016285375e-05,0.0007656313777251843,0.0008347002747084736,3.2006039224426046,62.28611024903129,20008.030653009726,10000
1.0,500,0.8,quadratic,0.1,16.001752068043483,0.36667513777963295,15.294366436883822,16.728346322656037,0.07997757808672894,0.0017942424806091288,0.07654570963997374,0.0835916727409308,3.2643324760780787,61.40727181365478,200.07797748877732,10000
1.0,500,0.8,quadratic,0.3,16.005638998795156,0.361776135888095,15.296305899865681,16.71903305856551,0.7201415185025423,0.015992696758767373,0.6888997220655114,0.7514452828722918,3.7772410145610644,59.694006715862386,22.22568562923185,10000
1.0,500,0.8,l1,0.01,9.027251245255698,0.10924201398805464,8.813196030722285,9.237070544949203,0.0638382961627281,0.0007507966627157137,0.06235487734416462,0.06529664993320816,1.8565208859813218,116.0348507409739,141.40808555172947,10000
1.0,500,0.8,l1,0.1,9.026392133981831,0.10866333945989255,8.814846336407104,9.241011511461492,0.6381874391474803,0.0074491514735278595,0.6238559618321582,0.6527756760142318,2.3158283781143503,108.91379392655774,14.143794722816379,10000
1.0,500,0.8,l1,0.3,9.028430051320253,0.10767112997130458,8.819218014458611,9.237996693610864,1.9152141131819433,0.023194600764648396,1.8699365930279714,1.9618635810903498,3.337857300809605,91.33381203273792,4.714057811698343,10000
1.0,500,0.8,log_quadratic,0.01,2.7209866187256657,0.021713077650353567,2.6792275642481482,2.763983979187009,0.0007998283358641159,1.7694872363985872e-05,0.0007654619800890532,0.0008347051279864326,0.5448371864138244,177.17082007806334,3401.9632672628127,10000
1.0,500,0.8,log_quadratic,0.1,2.721170173371213,0.021838255799201328,2.6778956804958804,2.764635595808045,0.07628941666581265,0.00161578095261831,0.07315732187750136,0.07944785245956162,0.6052655680068925,170.81171667128405,35.66903893486765,10000
1.0,500,0.8,log_quadratic,0.3,2.721016493156664,0.021802384935319653,2.6781070532752307,2.7634379694310556,0.5220231773215701,0.008913583390866084,0.504477740980579,0.5397972452911167,0.9618218404885888,132.0298904795207,5.21244383653199,10000
1.0,500,1.0,quadratic,0.01,16.006070623094264,0.36078587304842236,15.306808106383535,16.70706136166901,0.0007998584580938714,1.809148497745727e-05,0.0007648960224584141,0.0008355930392887058,0.0007998584580938714,62.73768638747841,20011.128795509707,10000
1.0,500,1.0,quadratic,0.1,15.997276205603018,0.35509012319872996,15.301196070459167,16.692108003520797,0.07999938790455312,0.0017841661316246895,0.07655392287587638,0.08353791029107839,0.07999938790455312,63.392764643977934,199.96748255985773,10000
1.0,500,1.0,quadratic,0.3,16.008164278719526,0.36260752739617447,15.309367828100465,16.724566608785317,0.7201415442842565,0.016141097272399957,0.6885177258485211,0.7524243371966612,0.7201415442842565,59.566166672036246,22.229191477392025,10000
1.0,500,1.0,l1,0.01,9.026489627197545,0.10838873564555655,8.816193987528852,9.241415525332261,0.063839136597018,0.0007615473078849278,0.062344095200044664,0.06534667757990613,0.063839136597018,116.93824968937808,141.39429366310046,10000
1.0,500,1.0,l1,0.1,9.024989899317973,0.10757703251831081,8.814831016479577,9.236232028400709,0.6381488293256911,0.007659453669232276,0.6232867752685628,0.6533382611781731,0.6381488293256911,109.97546974726973,14.142453115293426,10000
1.0,500,1.0,l1,0.3,9.02773141741396,0.10854290044509829,8.814519114098482,9.24299498955611,1.9149704742304776,0.023162183267502846,1.870509994878538,1.9615348660029108,1.9149704742304776,90.63214629278275,4.714292747015702,10000
1.0,500,1.0,log_quadratic,0.01,2.7214358955433258,0.021731158498180275,2.6785536631052946,2.7641363355196185,0.0007996358958619572,1.779511720864633e-05,0.000765066077441608,0.0008346868995006428,0.0007996358958619572,177.0526595255001,3403.3438338955366,10000
1.0,500,1.0,log_quadratic,0.1,2.721225140304356,0.0218444905738751,2.678171645429732,2.764329251515542,0.07630156112610578,0.0016277135909302655,0.07315202216245091,0.07956468597392101,0.07630156112610578,170.7591071335601,35.664082099275916,10000
1.0,500,1.0,log_quadratic,0.3,2.7212882563684433,0.022002091634662952,2.678301537853295,2.7636916756380283,0.5220424000967743,0.009001585548444215,0.5044027106264327,0.5393974066559863,0.5220424000967743,130.8332769063809,5.2127724795227,10000
1.0,1000,0.0,quadratic,0.01,15.996698219824838,0.2500325332738021,15.510395028721149,16.487888702487794,0.0008002082640321447,1.2675763180953312e-05,0.0007754295100327984,0.0008254685865496805,15.996698219824838,90.4746897734452,19990.66860322033,10000
1.0,1000,0.0,quadratic,0.1,15.997158006845034,0.25447994037846466,15.50027655270834,16.497994795495806,0.08000734211131323,0.0012595440577092346,0.07754947061098957,0.08246042695464921,15.997158006845034,88.45480942398095,199.94612475175572,10000
1.0,1000,0.0,quadratic,0.3,15.998396880573642,0.2537678633243178,15.503355396488464,16.493295850789618,0.7201092572363645,0.01124626424323327,0.6981665787414767,0.7427354518731093,15.998396880573642,85.06031676918116,22.216624379989632,10000
1.0,1000,0.0,l1,0.01,9.026971749949801,0.07808600835534621,8.87283371297258,9.178640000663442,0.06382845591008737,0.0005380662898358862,0.0627857351496154,0.06488699749365197,9.026971749949801,162.32738940256883,141.42550718547446,10000
1.0,1000,0.0,l1,0.1,9.02648853888812,0.07636623165220001,8.876281071024763,9.177878955934661,0.6382987186487505,0.005451614315738243,0.6277049531800233,0.6487255125364595,9.02648853888812,154.9451792774131,14.141479960976246,10000
1.0,1000,0.0,l1,0.3,9.02745676760724,0.07631216674001139,8.880191603689452,9.17954152370796,1.914815776226992,0.016287882524193137,1.8824333598829128,1.9465059813194723,9.02745676760724,128.90760424295186,4.714530180754621,10000
1.0,1000,0.0,log_quadratic,0.01,2.7210708524544294,0.01564139918444855,2.690662033715591,2.7516369827555227,0.0007996115820948338,1.2725674652503923e-05,0.0007745831640901243,0.0008245021972937747,2.7210708524544294,245.95262633335292,3402.990793762303,10000
1.0,1000,0.0,log_quadratic,0.1,2.721335556609517,0.015298634862081797,2.691334896448774,2.751230244401427,0.07630456143114872,0.001147176482477934,0.07405781831277686,0.07856092683176596,2.721335556609517,243.82347777154342,35.6641268302818,10000
1.0,1000,0.0,log_quadratic,0.3,2.721081166211066,0.015388733134013434,2.6910581788001062,2.7516094478335624,0.5218885553931748,0.006308409721478563,0.5098657030088798,0.5343389058713202,2.721081166211066,187.00146191518522,5.213912315362208,10000
1.0,1000,0.2,quadratic,0.01,16.00022216612229,0.2535275897079263,15.507221183504965,16.505756682067446,0.000799859042912211,1.2767901052547532e-05,0.0007751478949435592,0.0008250346094377831,12.800337704706411,89.24709146716494,20003.80230479985,10000
1.0,1000,0.2,quadratic,0.1,16.001528699305073,0.25245705491661985,15.505436122827785,16.4931167785787,0.0799770367064179,0.0012748072560982084,0.07753767781206453,0.08246101726196355,12.81721836678534,89.18818783034416,200.076538945097,10000
1.0,1000,0.2,quadratic,0.3,16.000999061274253,0.25356611137753504,15.503148645200836,16.503697565111676,0.7200777517054183,0.011460604813941927,0.698129287757987,0.7428662147363554,12.944814799360486,85.13932129735227,22.22121017262066,10000
1.0,1000,0.2,l1,0.01,9.028492471791399,0.0766721841862738,8.876639193178228,9.179184687132755,0.06383346954839683,0.0005381005185518639,0.06277030982085019,0.0648735526283059,7.235560671342799,165.34849323107778,141.43822254477703,10000
1.0,1000,0.2,l1,0.1,9.026379822663772,0.07613392691663791,8.874984369215458,9.173454181927367,0.6383561188020728,0.005338669114556606,0.6277176340495195,0.6489653093366622,7.348775081891434,155.4287293477332,14.140038070916448,10000
1.0,1000,0.2,l1,0.3,9.028418464331441,0.07543565133170785,8.876845766738786,9.177732587539076,1.9150934890476259,0.01624011434695282,1.8835005656943633,1.9471866922155596,7.605753469274679,130.36861889970766,4.714348681129539,10000
1.0,1000,0.2,log_quadratic,0.01,2.7210187726783936,0.015285915972423276,2.6911774116988276,2.7505270962144315,0.0007995191659524707,1.2602379647220557e-05,0.0007749663930607986,0.0008242205503998677,2.176974921975906,251.6675912963723,3403.3190054135002,10000
1.0,1000,0.2,log_quadratic,0.1,2.7212237846009155,0.015511889949559175,2.690968141094056,2.7513584146587666,0.07627905121547936,0.0011568025454420658,0.07403121342935544,0.07852262712739257,2.192234837923828,240.4709251070459,35.67458877947732,10000
1.0,1000,0.2,log_quadratic,0.3,2.7212241498665244,0.015378384414579721,2.690970137334673,2.751312629391,0.5219299623144842,0.006286721522739076,0.5096452861948813,0.5342428342158905,2.281365312356116,187.21039366726288,5.213772625352509,10000
1.0,1000,0.4,quadratic,0.01,16.001882030625524,0.2553013834076146,15.506406863589028,16.504336830862265,0.0007999909762704111,1.2777002189323043e-05,0.0007751379393596458,0.0008250561360715037,9.601449214765822,88.63621067281103,20002.578160602407,10000
1.0,1000,0.4,quadratic,0.1,16.002544860136755,0.2558123746466214,15.503105654350462,16.50354897106446,0.08000327462927753,0.0012583149055038672,0.07753423400363348,0.08245850178235575,9.633528225933762,88.02389594128789,200.02362321154985,10000
1.0,1000,0.4,quadratic,0.3,15.993398341997525,0.2519599259491377,15.500223197769586,16.498746461497312,0.7197106147114104,0.011275935547607923,0.69801618941757,0.7418463343374986,9.883923251083077,85.64321472904636,22.22198480205903,10000
1.0,1000,0.4,l1,0.01,9.02688685521822,0.07539473452865274,8.879483475837146,9.17572231559913,0.06383220572686374,0.0005420414412569302,0.06279357060922053,0.06489004571696133,5.441664995421679,168.11977590412943,141.41586919060924,10000
1.0,1000,0.4,l1,0.1,9.02660254529536,0.07553905851464926,8.881013617940688,9.175233590676719,0.6383745933931889,0.005388338640586364,0.6278019009091733,0.6490123195041114,5.671311364534492,156.64320513208233,14.139977747729189,10000
1.0,1000,0.4,l1,0.3,9.02616422973178,0.07559860222045964,8.878621798786245,9.176156914045231,1.9149059504694186,0.016017602262359813,1.8833392089829015,1.9463546665491271,6.181660918026835,130.14036311903567,4.713633182621378,10000
1.0,1000,0.4,log_quadratic,0.01,2.721004245604058,0.015308180338030686,2.690484735044156,2.750588436810062,0.0007996663305405592,1.269714735469073e-05,0.0007746263136083813,0.0008245162787842875,1.632922413894651,251.30020683134808,3402.674517713796,10000
1.0,1000,0.4,log_quadratic,0.1,2.7214189992966458,0.015444531770103296,2.691107054510361,2.7514303264145976,0.0762848221653775,0.0011480257547842642,0.07407325069575399,0.07855232839021517,1.663365328444138,241.5413353716721,35.674449019451,10000
1.0,1000,0.4,log_quadratic,0.3,2.7210917521155733,0.015531052180580348,2.6901767950335267,2.7513664590894105,0.5218099425560416,0.00627314492242447,0.5094318274586594,0.5340135146668756,1.8413790282917606,185.68568094725404,5.214718099824884,10000
1.0,1000,0.6,quadratic,0.01,15.995916278556233,0.2527115549918946,15.506496939917835,16.49389627529495,0.0008001803186604496,1.259997526507384e-05,0.0007755757958091674,0.0008252051675625257,6.398846619613691,89.51118238526449,19990.38954786387,10000
1.0,1000,0.6,quadratic,0.1,16.004686749895725,0.25131119528356155,15.517671216878142,16.499282339028866,0.07997582771447652,0.00126647969525364,0.07749917064595528,0.08242949163674998,6.449860196586975,89.61262615941818,200.11905105920772,10000
1.0,1000,0.6,quadratic,0.3,15.998237105166163,0.25256254448528437,15.506922504277913,16.49782620670274,0.7199646537618247,0.011343635202519213,0.6979424698446047,0.7424811254659538,6.831273634323559,85.46389817098115,22.220864623805024,10000
1.0,1000,0.6,l1,0.01,9.027441313701356,0.07606813023506515,8.87858782560041,9.177946791937678,0.0638375593716112,0.0005502684090769359,0.06275841871770535,0.06490585855023938,3.649279061103509,166.64164476017962,141.4126950115811,10000
1.0,1000,0.6,l1,0.1,9.027464344856021,0.07628024135686391,8.87754669962038,9.173617897227667,0.6383100295595552,0.005422151583010803,0.6278841814868716,0.6489314583197269,3.993971755678142,155.14104627827118,14.142758106253048,10000
1.0,1000,0.6,l1,0.3,9.02701082185425,0.07652339146067536,8.877790191964342,9.175734427643565,1.9148318665293886,0.01614937565581309,1.8836822521934389,1.9468836813083765,4.759703448659333,128.60608132975347,4.714257674338586,10000
